GEO.id,GEO.id2,GEO.display-label,POPGROUP.id,POPGROUP.display-label,HC01_VC03,HC02_VC03,HC03_VC03,HC04_VC03
0500000US40135,40135,"Sequoyah County, Oklahoma",006,"American Indian and Alaska Native alone (300, A01-Z99)",6686,384,6686,(X)
0500000US40137,40137,"Stephens County, Oklahoma",002,White alone,37657,247,37657,(X)
0500000US40137,40137,"Stephens County, Oklahoma",004,Black or African American alone,929,156,929,(X)
0500000US40137,40137,"Stephens County, Oklahoma",006,"American Indian and Alaska Native alone (300, A01-Z99)",2603,253,2603,(X)
0500000US40137,40137,"Stephens County, Oklahoma",070,Some other race alone,1392,240,1392,(X)
0500000US40139,40139,"Texas County, Oklahoma",002,White alone,13970,618,13970,(X)
0500000US40139,40139,"Texas County, Oklahoma",070,Some other race alone,5506,632,5506,(X)
0500000US40141,40141,"Tillman County, Oklahoma",002,White alone,5734,138,5734,(X)
0500000US40141,40141,"Tillman County, Oklahoma",004,Black or African American alone,614,62,614,(X)
0500000US40141,40141,"Tillman County, Oklahoma",070,Some other race alone,606,116,606,(X)
0500000US40143,40143,"Tulsa County, Oklahoma",002,White alone,442845,1226,442845,(X)
0500000US40143,40143,"Tulsa County, Oklahoma",004,Black or African American alone,62873,883,62873,(X)
0500000US40143,40143,"Tulsa County, Oklahoma",006,"American Indian and Alaska Native alone (300, A01-Z99)",28929,839,28929,(X)
0500000US40143,40143,"Tulsa County, Oklahoma",012,Asian alone (400-499),16624,395,16624,(X)
0500000US40143,40143,"Tulsa County, Oklahoma",050,Native Hawaiian and Other Pacific Islander alone (500-599),483,85,483,(X)
0500000US40143,40143,"Tulsa County, Oklahoma",070,Some other race alone,22464,1062,22464,(X)
0500000US40145,40145,"Wagoner County, Oklahoma",002,White alone,57318,229,57318,(X)
0500000US40145,40145,"Wagoner County, Oklahoma",004,Black or African American alone,2681,155,2681,(X)
0500000US40145,40145,"Wagoner County, Oklahoma",006,"American Indian and Alaska Native alone (300, A01-Z99)",6297,359,6297,(X)
0500000US40145,40145,"Wagoner County, Oklahoma",012,Asian alone (400-499),949,143,949,(X)
0500000US40145,40145,"Wagoner County, Oklahoma",070,Some other race alone,828,219,828,(X)
0500000US40147,40147,"Washington County, Oklahoma",002,White alone,40587,204,40587,(X)
0500000US40147,40147,"Washington County, Oklahoma",004,Black or African American alone,1332,110,1332,(X)
0500000US40147,40147,"Washington County, Oklahoma",006,"American Indian and Alaska Native alone (300, A01-Z99)",5137,358,5137,(X)
0500000US40147,40147,"Washington County, Oklahoma",012,Asian alone (400-499),888,87,888,(X)
0500000US40147,40147,"Washington County, Oklahoma",070,Some other race alone,441,162,441,(X)
0500000US40149,40149,"Washita County, Oklahoma",002,White alone,10545,155,10545,(X)
0500000US40149,40149,"Washita County, Oklahoma",006,"American Indian and Alaska Native alone (300, A01-Z99)",110,39,110,(X)
0500000US40151,40151,"Woods County, Oklahoma",002,White alone,8106,55,8106,(X)
0500000US40153,40153,"Woodward County, Oklahoma",002,White alone,19225,109,19225,(X)
0500000US41001,41001,"Baker County, Oregon",002,White alone,15240,52,15240,(X)
0500000US41003,41003,"Benton County, Oregon",002,White alone,75628,341,75628,(X)
0500000US41003,41003,"Benton County, Oregon",004,Black or African American alone,761,172,761,(X)
0500000US41003,41003,"Benton County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",589,143,589,(X)
0500000US41003,41003,"Benton County, Oregon",012,Asian alone (400-499),5342,217,5342,(X)
0500000US41003,41003,"Benton County, Oregon",070,Some other race alone,1104,318,1104,(X)
0500000US41005,41005,"Clackamas County, Oregon",002,White alone,347657,1117,347657,(X)
0500000US41005,41005,"Clackamas County, Oregon",004,Black or African American alone,3555,382,3555,(X)
0500000US41005,41005,"Clackamas County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",2605,492,2605,(X)
0500000US41005,41005,"Clackamas County, Oregon",012,Asian alone (400-499),15919,681,15919,(X)
0500000US41005,41005,"Clackamas County, Oregon",050,Native Hawaiian and Other Pacific Islander alone (500-599),1130,195,1130,(X)
0500000US41005,41005,"Clackamas County, Oregon",070,Some other race alone,5945,966,5945,(X)
0500000US41007,41007,"Clatsop County, Oregon",002,White alone,33870,337,33870,(X)
0500000US41007,41007,"Clatsop County, Oregon",070,Some other race alone,941,342,941,(X)
0500000US41009,41009,"Columbia County, Oregon",002,White alone,45727,323,45727,(X)
0500000US41009,41009,"Columbia County, Oregon",012,Asian alone (400-499),572,119,572,(X)
0500000US41011,41011,"Coos County, Oregon",002,White alone,55520,399,55520,(X)
0500000US41011,41011,"Coos County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1783,331,1783,(X)
0500000US41011,41011,"Coos County, Oregon",012,Asian alone (400-499),815,132,815,(X)
0500000US41011,41011,"Coos County, Oregon",070,Some other race alone,1314,425,1314,(X)
0500000US41013,41013,"Crook County, Oregon",002,White alone,19438,318,19438,(X)
0500000US41015,41015,"Curry County, Oregon",002,White alone,20458,265,20458,(X)
0500000US41017,41017,"Deschutes County, Oregon",002,White alone,155421,914,155421,(X)
0500000US41017,41017,"Deschutes County, Oregon",012,Asian alone (400-499),2021,269,2021,(X)
0500000US41017,41017,"Deschutes County, Oregon",070,Some other race alone,2820,819,2820,(X)
0500000US41019,41019,"Douglas County, Oregon",002,White alone,99499,343,99499,(X)
0500000US41019,41019,"Douglas County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1569,282,1569,(X)
0500000US41019,41019,"Douglas County, Oregon",012,Asian alone (400-499),880,163,880,(X)
0500000US41019,41019,"Douglas County, Oregon",070,Some other race alone,746,251,746,(X)
0500000US41021,41021,"Gilliam County, Oregon",002,White alone,1841,128,1841,(X)
0500000US41023,41023,"Grant County, Oregon",002,White alone,6942,25,6942,(X)
0500000US41025,41025,"Harney County, Oregon",002,White alone,6634,60,6634,(X)
0500000US41025,41025,"Harney County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",304,68,304,(X)
0500000US41027,41027,"Hood River County, Oregon",002,White alone,19978,591,19978,(X)
0500000US41027,41027,"Hood River County, Oregon",070,Some other race alone,1453,573,1453,(X)
0500000US41029,41029,"Jackson County, Oregon",002,White alone,191003,1013,191003,(X)
0500000US41029,41029,"Jackson County, Oregon",004,Black or African American alone,1532,306,1532,(X)
0500000US41029,41029,"Jackson County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1629,387,1629,(X)
0500000US41029,41029,"Jackson County, Oregon",012,Asian alone (400-499),2164,286,2164,(X)
0500000US41029,41029,"Jackson County, Oregon",070,Some other race alone,3097,914,3097,(X)
0500000US41031,41031,"Jefferson County, Oregon",002,White alone,15639,531,15639,(X)
0500000US41031,41031,"Jefferson County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",3903,223,3903,(X)
0500000US41031,41031,"Jefferson County, Oregon",070,Some other race alone,1554,517,1554,(X)
0500000US41033,41033,"Josephine County, Oregon",002,White alone,77536,596,77536,(X)
0500000US41033,41033,"Josephine County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1038,465,1038,(X)
0500000US41033,41033,"Josephine County, Oregon",070,Some other race alone,1086,576,1086,(X)
0500000US41035,41035,"Klamath County, Oregon",002,White alone,58385,425,58385,(X)
0500000US41035,41035,"Klamath County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",2233,343,2233,(X)
0500000US41035,41035,"Klamath County, Oregon",012,Asian alone (400-499),763,137,763,(X)
0500000US41035,41035,"Klamath County, Oregon",070,Some other race alone,1165,343,1165,(X)
0500000US41037,41037,"Lake County, Oregon",002,White alone,7080,154,7080,(X)
0500000US41039,41039,"Lane County, Oregon",002,White alone,315529,1030,315529,(X)
0500000US41039,41039,"Lane County, Oregon",004,Black or African American alone,3873,399,3873,(X)
0500000US41039,41039,"Lane County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",4043,530,4043,(X)
0500000US41039,41039,"Lane County, Oregon",012,Asian alone (400-499),8966,543,8966,(X)
0500000US41039,41039,"Lane County, Oregon",050,Native Hawaiian and Other Pacific Islander alone (500-599),798,184,798,(X)
0500000US41039,41039,"Lane County, Oregon",070,Some other race alone,7953,946,7953,(X)
0500000US41041,41041,"Lincoln County, Oregon",002,White alone,40824,483,40824,(X)
0500000US41041,41041,"Lincoln County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1462,183,1462,(X)
0500000US41041,41041,"Lincoln County, Oregon",012,Asian alone (400-499),567,86,567,(X)
0500000US41041,41041,"Lincoln County, Oregon",070,Some other race alone,1214,413,1214,(X)
0500000US41043,41043,"Linn County, Oregon",002,White alone,110239,657,110239,(X)
0500000US41043,41043,"Linn County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1886,429,1886,(X)
0500000US41043,41043,"Linn County, Oregon",012,Asian alone (400-499),1456,179,1456,(X)
0500000US41043,41043,"Linn County, Oregon",070,Some other race alone,1472,476,1472,(X)
0500000US41045,41045,"Malheur County, Oregon",002,White alone,26170,449,26170,(X)
0500000US41045,41045,"Malheur County, Oregon",004,Black or African American alone,380,74,380,(X)
0500000US41045,41045,"Malheur County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",238,69,238,(X)
0500000US41045,41045,"Malheur County, Oregon",012,Asian alone (400-499),501,56,501,(X)
0500000US41045,41045,"Malheur County, Oregon",070,Some other race alone,2025,392,2025,(X)
0500000US41047,41047,"Marion County, Oregon",002,White alone,264076,2630,264076,(X)
0500000US41047,41047,"Marion County, Oregon",004,Black or African American alone,3302,328,3302,(X)
0500000US41047,41047,"Marion County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",3610,747,3610,(X)
0500000US41047,41047,"Marion County, Oregon",012,Asian alone (400-499),5929,421,5929,(X)
0500000US41047,41047,"Marion County, Oregon",050,Native Hawaiian and Other Pacific Islander alone (500-599),2440,310,2440,(X)
0500000US41047,41047,"Marion County, Oregon",070,Some other race alone,27260,2382,27260,(X)
0500000US41049,41049,"Morrow County, Oregon",002,White alone,9668,328,9668,(X)
0500000US41049,41049,"Morrow County, Oregon",070,Some other race alone,939,320,939,(X)
0500000US41051,41051,"Multnomah County, Oregon",002,White alone,600922,2247,600922,(X)
0500000US41051,41051,"Multnomah County, Oregon",004,Black or African American alone,41962,995,41962,(X)
0500000US41051,41051,"Multnomah County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",6036,579,6036,(X)
0500000US41051,41051,"Multnomah County, Oregon",012,Asian alone (400-499),52765,992,52765,(X)
0500000US41051,41051,"Multnomah County, Oregon",050,Native Hawaiian and Other Pacific Islander alone (500-599),4790,227,4790,(X)
0500000US41051,41051,"Multnomah County, Oregon",070,Some other race alone,23567,2212,23567,(X)
0500000US41053,41053,"Polk County, Oregon",002,White alone,67638,985,67638,(X)
0500000US41053,41053,"Polk County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1059,287,1059,(X)
0500000US41053,41053,"Polk County, Oregon",012,Asian alone (400-499),1621,160,1621,(X)
0500000US41053,41053,"Polk County, Oregon",070,Some other race alone,2105,891,2105,(X)
0500000US41055,41055,"Sherman County, Oregon",002,White alone,1649,123,1649,(X)
0500000US41057,41057,"Tillamook County, Oregon",002,White alone,23301,336,23301,(X)
0500000US41059,41059,"Umatilla County, Oregon",002,White alone,65179,1065,65179,(X)
0500000US41059,41059,"Umatilla County, Oregon",004,Black or African American alone,537,111,537,(X)
0500000US41059,41059,"Umatilla County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",2184,438,2184,(X)
0500000US41059,41059,"Umatilla County, Oregon",012,Asian alone (400-499),623,106,623,(X)
0500000US41059,41059,"Umatilla County, Oregon",070,Some other race alone,4393,951,4393,(X)
0500000US41061,41061,"Union County, Oregon",002,White alone,23837,108,23837,(X)
0500000US41063,41063,"Wallowa County, Oregon",002,White alone,6555,32,6555,(X)
0500000US41065,41065,"Wasco County, Oregon",002,White alone,22071,404,22071,(X)
0500000US41065,41065,"Wasco County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1040,131,1040,(X)
0500000US41065,41065,"Wasco County, Oregon",070,Some other race alone,1187,427,1187,(X)
0500000US41067,41067,"Washington County, Oregon",002,White alone,431470,2435,431470,(X)
0500000US41067,41067,"Washington County, Oregon",004,Black or African American alone,10061,678,10061,(X)
0500000US41067,41067,"Washington County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",4134,703,4134,(X)
0500000US41067,41067,"Washington County, Oregon",012,Asian alone (400-499),51639,1008,51639,(X)
0500000US41067,41067,"Washington County, Oregon",050,Native Hawaiian and Other Pacific Islander alone (500-599),2708,437,2708,(X)
0500000US41067,41067,"Washington County, Oregon",070,Some other race alone,31654,2513,31654,(X)
0500000US41069,41069,"Wheeler County, Oregon",002,White alone,1305,91,1305,(X)
0500000US41071,41071,"Yamhill County, Oregon",002,White alone,89012,884,89012,(X)
0500000US41071,41071,"Yamhill County, Oregon",004,Black or African American alone,1250,225,1250,(X)
0500000US41071,41071,"Yamhill County, Oregon",006,"American Indian and Alaska Native alone (300, A01-Z99)",1284,398,1284,(X)
0500000US41071,41071,"Yamhill County, Oregon",012,Asian alone (400-499),1292,269,1292,(X)
0500000US41071,41071,"Yamhill County, Oregon",070,Some other race alone,4560,926,4560,(X)
0500000US42001,42001,"Adams County, Pennsylvania",002,White alone,93927,440,93927,(X)
0500000US42001,42001,"Adams County, Pennsylvania",004,Black or African American alone,1576,159,1576,(X)
0500000US42001,42001,"Adams County, Pennsylvania",012,Asian alone (400-499),740,109,740,(X)
0500000US42001,42001,"Adams County, Pennsylvania",070,Some other race alone,3409,485,3409,(X)
0500000US42003,42003,"Allegheny County, Pennsylvania",002,White alone,994913,813,994913,(X)
0500000US42003,42003,"Allegheny County, Pennsylvania",004,Black or African American alone,160131,1346,160131,(X)
0500000US42003,42003,"Allegheny County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",1558,226,1558,(X)
0500000US42003,42003,"Allegheny County, Pennsylvania",012,Asian alone (400-499),40317,717,40317,(X)
0500000US42003,42003,"Allegheny County, Pennsylvania",070,Some other race alone,4986,616,4986,(X)
0500000US42005,42005,"Armstrong County, Pennsylvania",002,White alone,66452,96,66452,(X)
0500000US42005,42005,"Armstrong County, Pennsylvania",004,Black or African American alone,636,69,636,(X)
0500000US42007,42007,"Beaver County, Pennsylvania",002,White alone,154413,186,154413,(X)
0500000US42007,42007,"Beaver County, Pennsylvania",004,Black or African American alone,10289,400,10289,(X)
0500000US42007,42007,"Beaver County, Pennsylvania",012,Asian alone (400-499),981,115,981,(X)
0500000US42009,42009,"Bedford County, Pennsylvania",002,White alone,47966,72,47966,(X)
0500000US42011,42011,"Berks County, Pennsylvania",002,White alone,346412,1550,346412,(X)
0500000US42011,42011,"Berks County, Pennsylvania",004,Black or African American alone,20612,847,20612,(X)
0500000US42011,42011,"Berks County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",2712,787,2712,(X)
0500000US42011,42011,"Berks County, Pennsylvania",012,Asian alone (400-499),5830,253,5830,(X)
0500000US42011,42011,"Berks County, Pennsylvania",070,Some other race alone,20891,1840,20891,(X)
0500000US42013,42013,"Blair County, Pennsylvania",002,White alone,121304,179,121304,(X)
0500000US42013,42013,"Blair County, Pennsylvania",004,Black or African American alone,2016,194,2016,(X)
0500000US42013,42013,"Blair County, Pennsylvania",012,Asian alone (400-499),900,84,900,(X)
0500000US42015,42015,"Bradford County, Pennsylvania",002,White alone,60559,74,60559,(X)
0500000US42015,42015,"Bradford County, Pennsylvania",004,Black or African American alone,335,80,335,(X)
0500000US42015,42015,"Bradford County, Pennsylvania",012,Asian alone (400-499),388,61,388,(X)
0500000US42017,42017,"Bucks County, Pennsylvania",002,White alone,557637,1060,557637,(X)
0500000US42017,42017,"Bucks County, Pennsylvania",004,Black or African American alone,24180,622,24180,(X)
0500000US42017,42017,"Bucks County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",859,258,859,(X)
0500000US42017,42017,"Bucks County, Pennsylvania",012,Asian alone (400-499),27263,551,27263,(X)
0500000US42017,42017,"Bucks County, Pennsylvania",070,Some other race alone,6043,1002,6043,(X)
0500000US42019,42019,"Butler County, Pennsylvania",002,White alone,178867,192,178867,(X)
0500000US42019,42019,"Butler County, Pennsylvania",004,Black or African American alone,2161,238,2161,(X)
0500000US42019,42019,"Butler County, Pennsylvania",012,Asian alone (400-499),2005,165,2005,(X)
0500000US42021,42021,"Cambria County, Pennsylvania",002,White alone,130808,164,130808,(X)
0500000US42021,42021,"Cambria County, Pennsylvania",004,Black or African American alone,4749,275,4749,(X)
0500000US42021,42021,"Cambria County, Pennsylvania",012,Asian alone (400-499),691,72,691,(X)
0500000US42021,42021,"Cambria County, Pennsylvania",070,Some other race alone,425,141,425,(X)
0500000US42023,42023,"Cameron County, Pennsylvania",002,White alone,4771,8,4771,(X)
0500000US42025,42025,"Carbon County, Pennsylvania",002,White alone,62097,179,62097,(X)
0500000US42025,42025,"Carbon County, Pennsylvania",004,Black or African American alone,986,194,986,(X)
0500000US42027,42027,"Centre County, Pennsylvania",002,White alone,139477,436,139477,(X)
0500000US42027,42027,"Centre County, Pennsylvania",004,Black or African American alone,6063,366,6063,(X)
0500000US42027,42027,"Centre County, Pennsylvania",012,Asian alone (400-499),8758,416,8758,(X)
0500000US42027,42027,"Centre County, Pennsylvania",070,Some other race alone,790,269,790,(X)
0500000US42029,42029,"Chester County, Pennsylvania",002,White alone,440588,1110,440588,(X)
0500000US42029,42029,"Chester County, Pennsylvania",004,Black or African American alone,30146,721,30146,(X)
0500000US42029,42029,"Chester County, Pennsylvania",012,Asian alone (400-499),22803,395,22803,(X)
0500000US42029,42029,"Chester County, Pennsylvania",070,Some other race alone,5646,1053,5646,(X)
0500000US42031,42031,"Clarion County, Pennsylvania",002,White alone,38221,64,38221,(X)
0500000US42031,42031,"Clarion County, Pennsylvania",004,Black or African American alone,467,71,467,(X)
0500000US42033,42033,"Clearfield County, Pennsylvania",002,White alone,77458,135,77458,(X)
0500000US42033,42033,"Clearfield County, Pennsylvania",004,Black or African American alone,1996,121,1996,(X)
0500000US42033,42033,"Clearfield County, Pennsylvania",012,Asian alone (400-499),421,71,421,(X)
0500000US42033,42033,"Clearfield County, Pennsylvania",070,Some other race alone,300,96,300,(X)
0500000US42035,42035,"Clinton County, Pennsylvania",002,White alone,38114,52,38114,(X)
0500000US42035,42035,"Clinton County, Pennsylvania",004,Black or African American alone,594,100,594,(X)
0500000US42037,42037,"Columbia County, Pennsylvania",002,White alone,63863,227,63863,(X)
0500000US42037,42037,"Columbia County, Pennsylvania",004,Black or African American alone,1256,162,1256,(X)
0500000US42037,42037,"Columbia County, Pennsylvania",012,Asian alone (400-499),794,28,794,(X)
0500000US42039,42039,"Crawford County, Pennsylvania",002,White alone,83669,119,83669,(X)
0500000US42039,42039,"Crawford County, Pennsylvania",004,Black or African American alone,1628,140,1628,(X)
0500000US42039,42039,"Crawford County, Pennsylvania",012,Asian alone (400-499),438,67,438,(X)
0500000US42041,42041,"Cumberland County, Pennsylvania",002,White alone,216409,428,216409,(X)
0500000US42041,42041,"Cumberland County, Pennsylvania",004,Black or African American alone,8240,393,8240,(X)
0500000US42041,42041,"Cumberland County, Pennsylvania",012,Asian alone (400-499),8117,371,8117,(X)
0500000US42041,42041,"Cumberland County, Pennsylvania",070,Some other race alone,2638,424,2638,(X)
0500000US42043,42043,"Dauphin County, Pennsylvania",002,White alone,195450,1114,195450,(X)
0500000US42043,42043,"Dauphin County, Pennsylvania",004,Black or African American alone,48800,828,48800,(X)
0500000US42043,42043,"Dauphin County, Pennsylvania",012,Asian alone (400-499),9569,421,9569,(X)
0500000US42043,42043,"Dauphin County, Pennsylvania",070,Some other race alone,7842,1149,7842,(X)
0500000US42045,42045,"Delaware County, Pennsylvania",002,White alone,398489,814,398489,(X)
0500000US42045,42045,"Delaware County, Pennsylvania",004,Black or African American alone,116644,940,116644,(X)
0500000US42045,42045,"Delaware County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",736,213,736,(X)
0500000US42045,42045,"Delaware County, Pennsylvania",012,Asian alone (400-499),28444,504,28444,(X)
0500000US42045,42045,"Delaware County, Pennsylvania",070,Some other race alone,5620,847,5620,(X)
0500000US42047,42047,"Elk County, Pennsylvania",002,White alone,30784,70,30784,(X)
0500000US42049,42049,"Erie County, Pennsylvania",002,White alone,244945,608,244945,(X)
0500000US42049,42049,"Erie County, Pennsylvania",004,Black or African American alone,19777,603,19777,(X)
0500000US42049,42049,"Erie County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",788,174,788,(X)
0500000US42049,42049,"Erie County, Pennsylvania",012,Asian alone (400-499),3983,202,3983,(X)
0500000US42049,42049,"Erie County, Pennsylvania",070,Some other race alone,2445,385,2445,(X)
0500000US42051,42051,"Fayette County, Pennsylvania",002,White alone,125308,164,125308,(X)
0500000US42051,42051,"Fayette County, Pennsylvania",004,Black or African American alone,5563,437,5563,(X)
0500000US42053,42053,"Forest County, Pennsylvania",002,White alone,5006,221,5006,(X)
0500000US42053,42053,"Forest County, Pennsylvania",004,Black or African American alone,2071,222,2071,(X)
0500000US42055,42055,"Franklin County, Pennsylvania",002,White alone,141544,481,141544,(X)
0500000US42055,42055,"Franklin County, Pennsylvania",004,Black or African American alone,5811,354,5811,(X)
0500000US42055,42055,"Franklin County, Pennsylvania",012,Asian alone (400-499),1567,193,1567,(X)
0500000US42055,42055,"Franklin County, Pennsylvania",070,Some other race alone,1141,421,1141,(X)
0500000US42057,42057,"Fulton County, Pennsylvania",002,White alone,14255,42,14255,(X)
0500000US42059,42059,"Greene County, Pennsylvania",002,White alone,34985,435,34985,(X)
0500000US42059,42059,"Greene County, Pennsylvania",004,Black or African American alone,1924,354,1924,(X)
0500000US42061,42061,"Huntingdon County, Pennsylvania",002,White alone,42302,87,42302,(X)
0500000US42061,42061,"Huntingdon County, Pennsylvania",004,Black or African American alone,2426,131,2426,(X)
0500000US42063,42063,"Indiana County, Pennsylvania",002,White alone,83054,139,83054,(X)
0500000US42063,42063,"Indiana County, Pennsylvania",004,Black or African American alone,2205,182,2205,(X)
0500000US42063,42063,"Indiana County, Pennsylvania",012,Asian alone (400-499),983,97,983,(X)
0500000US42065,42065,"Jefferson County, Pennsylvania",002,White alone,43872,50,43872,(X)
0500000US42067,42067,"Juniata County, Pennsylvania",002,White alone,24013,83,24013,(X)
0500000US42067,42067,"Juniata County, Pennsylvania",070,Some other race alone,317,82,317,(X)
0500000US42069,42069,"Lackawanna County, Pennsylvania",002,White alone,197873,444,197873,(X)
0500000US42069,42069,"Lackawanna County, Pennsylvania",004,Black or African American alone,6588,432,6588,(X)
0500000US42069,42069,"Lackawanna County, Pennsylvania",012,Asian alone (400-499),4519,206,4519,(X)
0500000US42069,42069,"Lackawanna County, Pennsylvania",070,Some other race alone,1435,366,1435,(X)
0500000US42071,42071,"Lancaster County, Pennsylvania",002,White alone,469520,1386,469520,(X)
0500000US42071,42071,"Lancaster County, Pennsylvania",004,Black or African American alone,21375,798,21375,(X)
0500000US42071,42071,"Lancaster County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",751,243,751,(X)
0500000US42071,42071,"Lancaster County, Pennsylvania",012,Asian alone (400-499),10836,414,10836,(X)
0500000US42071,42071,"Lancaster County, Pennsylvania",070,Some other race alone,16890,1364,16890,(X)
0500000US42073,42073,"Lawrence County, Pennsylvania",002,White alone,83098,228,83098,(X)
0500000US42073,42073,"Lawrence County, Pennsylvania",004,Black or African American alone,3387,257,3387,(X)
0500000US42075,42075,"Lebanon County, Pennsylvania",002,White alone,119662,727,119662,(X)
0500000US42075,42075,"Lebanon County, Pennsylvania",004,Black or African American alone,2700,261,2700,(X)
0500000US42075,42075,"Lebanon County, Pennsylvania",012,Asian alone (400-499),1564,143,1564,(X)
0500000US42075,42075,"Lebanon County, Pennsylvania",070,Some other race alone,8646,795,8646,(X)
0500000US42077,42077,"Lehigh County, Pennsylvania",002,White alone,282920,2249,282920,(X)
0500000US42077,42077,"Lehigh County, Pennsylvania",004,Black or African American alone,23299,1097,23299,(X)
0500000US42077,42077,"Lehigh County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",675,211,675,(X)
0500000US42077,42077,"Lehigh County, Pennsylvania",012,Asian alone (400-499),11308,435,11308,(X)
0500000US42077,42077,"Lehigh County, Pennsylvania",070,Some other race alone,27951,2270,27951,(X)
0500000US42079,42079,"Luzerne County, Pennsylvania",002,White alone,287634,1093,287634,(X)
0500000US42079,42079,"Luzerne County, Pennsylvania",004,Black or African American alone,12608,687,12608,(X)
0500000US42079,42079,"Luzerne County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",914,391,914,(X)
0500000US42079,42079,"Luzerne County, Pennsylvania",012,Asian alone (400-499),3442,215,3442,(X)
0500000US42079,42079,"Luzerne County, Pennsylvania",070,Some other race alone,9955,1077,9955,(X)
0500000US42081,42081,"Lycoming County, Pennsylvania",002,White alone,107142,335,107142,(X)
0500000US42081,42081,"Lycoming County, Pennsylvania",004,Black or African American alone,5640,297,5640,(X)
0500000US42081,42081,"Lycoming County, Pennsylvania",012,Asian alone (400-499),779,113,779,(X)
0500000US42083,42083,"McKean County, Pennsylvania",002,White alone,40637,94,40637,(X)
0500000US42083,42083,"McKean County, Pennsylvania",004,Black or African American alone,1017,204,1017,(X)
0500000US42085,42085,"Mercer County, Pennsylvania",002,White alone,105372,230,105372,(X)
0500000US42085,42085,"Mercer County, Pennsylvania",004,Black or African American alone,6548,278,6548,(X)
0500000US42085,42085,"Mercer County, Pennsylvania",012,Asian alone (400-499),809,104,809,(X)
0500000US42087,42087,"Mifflin County, Pennsylvania",002,White alone,45428,85,45428,(X)
0500000US42089,42089,"Monroe County, Pennsylvania",002,White alone,131113,1225,131113,(X)
0500000US42089,42089,"Monroe County, Pennsylvania",004,Black or African American alone,22856,734,22856,(X)
0500000US42089,42089,"Monroe County, Pennsylvania",012,Asian alone (400-499),3712,261,3712,(X)
0500000US42089,42089,"Monroe County, Pennsylvania",070,Some other race alone,4517,948,4517,(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",002,White alone,656037,1102,656037,(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",004,Black or African American alone,72107,962,72107,(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",835,210,835,(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",012,Asian alone (400-499),57141,651,57141,(X)
0500000US42091,42091,"Montgomery County, Pennsylvania",070,Some other race alone,8913,1021,8913,(X)
0500000US42093,42093,"Montour County, Pennsylvania",002,White alone,17463,126,17463,(X)
0500000US42093,42093,"Montour County, Pennsylvania",004,Black or African American alone,311,52,311,(X)
0500000US42093,42093,"Montour County, Pennsylvania",012,Asian alone (400-499),537,30,537,(X)
0500000US42095,42095,"Northampton County, Pennsylvania",002,White alone,259095,1111,259095,(X)
0500000US42095,42095,"Northampton County, Pennsylvania",004,Black or African American alone,15105,783,15105,(X)
0500000US42095,42095,"Northampton County, Pennsylvania",006,"American Indian and Alaska Native alone (300, A01-Z99)",1019,392,1019,(X)
0500000US42095,42095,"Northampton County, Pennsylvania",012,Asian alone (400-499),8238,247,8238,(X)
0500000US42095,42095,"Northampton County, Pennsylvania",070,Some other race alone,7191,844,7191,(X)
0500000US42097,42097,"Northumberland County, Pennsylvania",002,White alone,89531,220,89531,(X)
0500000US42097,42097,"Northumberland County, Pennsylvania",004,Black or African American alone,2684,180,2684,(X)
0500000US42099,42099,"Perry County, Pennsylvania",002,White alone,44406,83,44406,(X)
